,Fi,H_nodes
449,-5.24546,4.56905
450,-5.70111,4.61136
451,-4.94793,4.51027
452,-4.43353,4.43251
453,-4.84618,4.52022
454,-3.35986,4.29506
455,-4.13732,4.38193
456,-4.09095,4.40778
457,-3.31706,4.35545
458,-2.75177,4.24358
459,8.62221,5.11690
460,11.81480,5.42519
461,12.45991,5.33909
462,13.44489,5.39054
463,-11.63070,5.45029
464,-10.96401,5.34034
465,-12.10884,5.33541
466,-12.96595,5.41455
467,-12.28680,5.51263
468,9.34216,4.92767
469,10.55725,5.02141
470,9.24115,4.96902
471,8.18180,4.89115
472,8.01424,4.81855
473,2.93346,4.87881
474,1.05266,4.89283
475,3.23683,4.91555
476,0.41627,4.91520
477,10.30589,4.98453
478,10.05352,4.91495
479,8.88514,4.87125
480,11.63661,4.98818
481,-0.47070,4.64731
482,-0.94450,4.54729
483,-18.53264,5.55652
484,-19.44626,5.50480
485,-17.30856,5.59050
486,-11.27798,5.24432
487,-12.61755,5.25108
488,-13.32805,5.32067
489,-0.60292,4.35016
490,-1.37706,4.44639
491,-0.07975,4.45748
492,9.65559,5.04250
493,-2.28504,3.99694
494,-2.80109,4.11716
495,-2.55323,4.13066
496,-1.81509,4.04170
497,-1.92080,3.96289
498,-8.80908,5.52149
499,-9.79777,5.47426
500,-9.23672,5.37780
501,8.13533,5.32356
502,7.40345,5.25477
503,8.91358,5.31497
504,9.68897,5.49894
505,10.42873,5.43187
506,9.36375,5.41141
507,4.06020,4.43879
508,3.58540,4.32330
509,0.04759,3.84335
510,-0.43012,3.92759
511,0.11389,3.99240
512,-5.00371,4.60154
513,-5.52364,4.66119
514,-6.72255,5.55077
515,-6.97308,5.46750
516,-7.35208,5.55097
517,-7.44589,5.43578
518,2.88906,4.15741
519,2.71332,4.10535
520,3.13050,4.21456
521,2.69824,4.11229
522,5.05719,4.73700
523,4.60169,4.68224
524,4.75242,4.75531
525,4.62396,4.62754
526,7.02649,5.48998
527,7.39071,5.57103
528,7.01123,5.60925
529,7.62715,5.47494
530,-4.55412,4.60491
531,-4.12382,4.47662
