,Fi,H_nodes
747,0.00012,0.00215
748,0.00000,0.00111
749,-0.00268,0.03434
750,-0.00001,0.01781
751,-0.00045,0.00334
752,0.00000,0.00058
753,0.00000,0.00081
754,-0.00041,0.00546
755,-0.00039,0.00550
756,-0.00083,0.00654
757,-0.00072,0.00615
758,0.00022,0.00203
759,0.00024,0.00225
760,0.00043,0.00294
761,0.00024,0.00205
762,-0.00111,0.01186
763,-0.00074,0.00874
764,-0.00014,0.00155
765,-0.00016,0.00165
766,-0.00026,0.00230
767,0.00024,0.00385
768,0.00000,0.00151
769,0.00025,0.00248
770,0.00000,0.00200
771,0.00038,0.00494
772,0.00047,0.00441
773,0.00209,0.02938
774,0.00202,0.03230
775,0.00405,0.03297
776,0.00327,0.02822
777,0.00143,0.02537
778,0.00015,0.00306
779,0.00044,0.00465
780,-0.00058,0.00548
781,-0.00110,0.00744
782,-0.00067,0.00590
783,-0.00022,0.00224
784,-0.00042,0.00338
785,-0.00009,0.00181
786,-0.00004,0.00123
787,-0.00020,0.00293
788,-0.00000,0.00156
789,-0.00000,0.00100
790,-0.00050,0.00444
791,0.00034,0.00539
792,0.00000,0.00381
793,0.00000,0.00211
794,-0.00348,0.03090
795,-0.00201,0.02745
796,-0.00191,0.03099
797,-0.00028,0.00242
798,-0.00052,0.00349
799,-0.00047,0.00331
800,-0.00027,0.00264
801,-0.00014,0.00237
802,-0.00000,0.00144
803,-0.00000,0.00198
804,0.00096,0.00674
805,0.00106,0.00722
806,-0.00020,0.00221
807,-0.00010,0.00160
808,-0.00009,0.00190
809,-0.00030,0.00282
810,-0.00032,0.00460
811,-0.00059,0.00487
812,-0.00056,0.00424
813,-0.00006,0.00114
814,0.00023,0.00243
815,0.00045,0.00327
816,0.00412,0.03510
817,0.00000,0.00183
818,0.00019,0.00340
819,0.00024,0.00291
820,0.00044,0.00385
821,-0.00022,0.00210
822,-0.00031,0.00238
823,0.00052,0.00914
824,0.00148,0.01271
825,0.00057,0.01196
826,0.00123,0.01650
827,0.00000,0.00749
828,0.00088,0.01722
829,0.00081,0.01222
830,0.00000,0.00701
831,-0.00183,0.03564
832,0.00052,0.00709
833,0.00082,0.00705
834,0.00029,0.00412
835,0.00000,0.00468
836,0.00049,0.00593
837,-0.00024,0.00390
838,-0.00043,0.00539
839,0.00580,0.03473
840,0.00502,0.03410
841,-0.00329,0.02811
842,0.00344,0.01564
843,0.00269,0.01247
844,0.00398,0.01785
845,0.00502,0.02253
846,-0.00086,0.00622
847,-0.00000,0.00229
848,-0.03432,0.13064
849,-0.03628,0.13811
850,0.01080,0.04934
851,0.00716,0.03935
852,0.00970,0.03957
853,0.00986,0.04144
854,0.00764,0.03220
855,0.00804,0.03378
856,0.00584,0.02464
857,-0.00288,0.01423
858,-0.00249,0.01273
859,-0.00385,0.01814
860,-0.00333,0.01579
861,-0.00213,0.01069
862,-0.00134,0.01390
863,-0.00041,0.01072
864,-0.00106,0.01089
865,-0.00044,0.00752
866,-0.00135,0.01014
867,-0.00183,0.00927
868,-0.00134,0.00749
869,0.00552,0.02583
870,-0.00087,0.00528
871,-0.00095,0.00599
872,-0.00140,0.00759
873,-0.00139,0.00714
874,-0.00081,0.00481
875,-0.01187,0.05117
876,-0.00875,0.03875
877,-0.00886,0.03933
878,-0.01696,0.06796
879,0.00158,0.00793
880,0.00163,0.00828
881,0.00233,0.01100
882,0.00221,0.01034
883,-0.03258,0.12362
884,-0.02513,0.09001
885,-0.03027,0.11349
886,-0.02057,0.07553
887,-0.02385,0.08805
888,0.00040,0.00363
889,0.00047,0.00346
890,0.00081,0.00528
891,0.00059,0.00515
892,0.00450,0.01952
893,0.01371,0.06010
